,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,followers,Tweet
699,GuruduttMeda,2022-11-12 07:50:04+00:00,22.0,,17.0,0.0,1.591337518754304e+18,https://twitter.com/GuruduttMeda/status/1591337518754304000,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591334412934795264/pu/img/TR-GXSJJg4NXf1Di.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591334412934795264/pu/vid/1280x720/j4HCyYOLK5RtxhRG.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591334412934795264/pu/vid/640x360/qUwK3tPQVUo0P4Bz.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591334412934795264/pu/vid/480x270/X7HT_ezxhc1SNw1Q.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591334412934795264/pu/pl/f8ZM_qYIJ8XmTvLK.m3u8?tag=12&container=fmp4', bitrate=None)], duration=140.009, views=78)]",JaganannaMosam,111.0,"#JaganannaMosam  కార్యక్రమం  రాజానగరం నియోజకవర్గం, కలవచర్ల గ్రామం జనసేన పార్టీ ఇంచార్జ్ మేడ గురుదత్ ప్రసాద్ గారు. https://t.co/sLsCkiIZ44"
700,SRoyal_Razole,2022-11-12 07:49:57+00:00,0.0,,1.0,0.0,1.5913374862610555e+18,https://twitter.com/SRoyal_Razole/status/1591337486261055488,,['JaganannaMosam'],,JaganannaMosam,36.0,#JaganannaMosam https://t.co/e9sicU75Lu
701,kv_sambasivarao,2022-11-12 07:49:54+00:00,39.0,,20.0,0.0,1.5913374771677962e+18,https://twitter.com/kv_sambasivarao/status/1591337477167796224,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWQ9v_akAAxRZD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQ9v_akAAxRZD?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhWQ-dvaAAEYw2l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQ-dvaAAEYw2l?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhWQ_OzaUAEOZPL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQ_OzaUAEOZPL?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhWQ_vyaAAAaQ9e?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQ_vyaAAAaQ9e?format=jpg&name=large')]",JaganannaMosam,8136.0,"పవన్ కళ్యాణ్ గారి పిలుపు మేరకు ""జగనన్న ఇళ్ళు-పేదల కన్నీళ్ళు"" కార్యక్రమంలో భాగంగా..
ఈరోజు బోనబోయిన శ్రీనివాస్, నాయబ్ కమాల్ గార్లతో కలిసి సత్తెనపల్లి పట్టణంలోని టిడ్కో గృహాలను; రూరల్ మండలం, పాకాలపాడులోని జగనన్న కాలనీని సందర్శించి పరిశీలించడం జరిగింది.
#JaganannaMosam
@JanaSenaParty https://t.co/FRSf7WVVvh"
702,4mpraveen,2022-11-12 07:49:51+00:00,0.0,,1.0,0.0,1.5913374614475284e+18,https://twitter.com/4mpraveen/status/1591337461447528448,,['JaganannaMosam'],,JaganannaMosam,12.0,#JaganannaMosam https://t.co/r1v9V00Gar
703,Sid86535943,2022-11-12 07:49:50+00:00,0.0,,1.0,0.0,1.5913374575636357e+18,https://twitter.com/Sid86535943/status/1591337457563635715,,['JaganannaMosam'],,JaganannaMosam,15.0,#JaganannaMosam https://t.co/XO8w0xMVCL
704,ravigarikina1,2022-11-12 07:49:47+00:00,10.0,,13.0,0.0,1.5913374468849254e+18,https://twitter.com/ravigarikina1/status/1591337446884925441,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWQ85BUUAAxi8H?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQ85BUUAAxi8H?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhWQ9j_VIAAG9OZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQ9j_VIAAG9OZ?format=jpg&name=large')]",JaganannaMosam,183.0,"విశాఖ దక్షిణ నియోజకవర్గం ప్రజలకు సిటీ కి 40కిలోమీటర్లు దూరంలో ఉన్న సిరిసపల్లి గ్రామంలో కేటాయించన టిక్కో గృహాలును ప్రజలకు అందించకపోవటంలో @ysjagan గారి మోసం స్పష్టంగా కనబడుతుంది
#JaganannaMosam https://t.co/0GyQNBTGGV"
705,YSB_SREE,2022-11-12 07:49:34+00:00,0.0,,1.0,0.0,1.591337390672851e+18,https://twitter.com/YSB_SREE/status/1591337390672850946,,"['JaganannaMosam', 'జగనన్నఇల్లుపేదలకన్నీళ్లు']",,JaganannaMosam,71.0,"ఇదే జగనన్న మోసం.. ఆంధ్ర ప్రజలారా @YSRCParty @ysjagan ఇద్దరికి ఇచ్చి ఊరంతా ప్రచారం చేస్తున్నారు. నాసిరకపు కట్టడాలు.. కోట్లలో కాంట్రాక్టుల ద్వారా దోపిడి
#JaganannaMosam
#జగనన్నఇల్లుపేదలకన్నీళ్లు https://t.co/N0yL9G4tRq"
706,PrasannaNalle,2022-11-12 07:49:30+00:00,661.0,,317.0,2.0,1.5913373741011763e+18,https://twitter.com/PrasannaNalle/status/1591337374101176321,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591336766401056768/pu/img/xBPx5oAVxSBvU2zs.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336766401056768/pu/vid/1280x720/QS5OSw6J9dd9k46D.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591336766401056768/pu/pl/EAofoAgg6V2C_iwO.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336766401056768/pu/vid/480x270/lS9w9pv0cm3Ad0IU.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336766401056768/pu/vid/640x360/jDnaVYLMaQQXo58_.mp4?tag=12', bitrate=832000)], duration=77.54, views=2064)]",JaganannaMosam,5890.0,"'జగనన్న ఇళ్లు - పేదలందరికీ కన్నీళ్లు' పేరిట భీమిలి నియోజకవర్గంలోజగనన్న కాలనీలు/టిడ్కో ఇళ్ల వద్ద జనసేన సామాజిక పరిశీలనా కార్య్రక్రమం.
@PawanKalyan @DrSandeepJSP
#JaganannaMosam https://t.co/2X5j8yRV5i"
707,SRoyal_Razole,2022-11-12 07:49:27+00:00,1.0,,1.0,0.0,1.59133736079684e+18,https://twitter.com/SRoyal_Razole/status/1591337360796839936,,['JaganannaMosam'],,JaganannaMosam,36.0,#JaganannaMosam https://t.co/lppyDhteRs
708,Sid86535943,2022-11-12 07:48:50+00:00,0.0,,1.0,0.0,1.591337208753328e+18,https://twitter.com/Sid86535943/status/1591337208753328128,,['JaganannaMosam'],,JaganannaMosam,15.0,#JaganannaMosam https://t.co/YKeGgO7vC4
709,SRoyal_Razole,2022-11-12 07:48:44+00:00,0.0,,1.0,0.0,1.591337184095015e+18,https://twitter.com/SRoyal_Razole/status/1591337184095014912,,['JaganannaMosam'],,JaganannaMosam,36.0,#JaganannaMosam https://t.co/04bS50Xxa5
710,shivaji95012696,2022-11-12 07:48:42+00:00,0.0,,0.0,0.0,1.5913371721328517e+18,https://twitter.com/shivaji95012696/status/1591337172132851712,,['JaganannaMosam'],,JaganannaMosam,36.0,"తల్లీ.. @ysjagan ఇచ్చిన ఇళ్ళు కానరావడం లేదు, కూల్చిన ఇళ్ళు కనిపిస్తున్నాయి 
@PawanKalyan @JanaSenaParty @mnadendla @NagaBabuOffl 
#JaganannaMosam https://t.co/RoZzT1zJ5G"
711,rohitpandey4you,2022-11-12 07:48:15+00:00,1.0,,2.0,0.0,1.5913370612815626e+18,https://twitter.com/rohitpandey4you/status/1591337061281562624,,['JaganannaMosam'],,JaganannaMosam,17.0,Excellent brother..  #JaganannaMosam https://t.co/27RikaotGR
712,WeWright,2022-11-12 07:47:33+00:00,7.0,,4.0,0.0,1.591336886068736e+18,https://twitter.com/WeWright/status/1591336886068736002,,"['Janasena', 'Pawankalyan', 'PMModiTourVisakha', 'JanasenaParty', 'JSPForNewAgePolitics', 'JanaSenaForAP', 'JanaSenaRythuBharosaYatra', 'JanaSenaniForVizag', 'JanaSenaForAP', 'JaganannaMosam', 'NaMo9Gifts4AP']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591336744582283264/pu/img/iBVjF_h3UkFDU8DH.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591336744582283264/pu/pl/YLu14VfSuJJWQDj1.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336744582283264/pu/vid/540x540/4fnJGGVjoZZ8czk9.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336744582283264/pu/vid/720x720/VaUQJRn-dRUyxoGU.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336744582283264/pu/vid/320x320/cuYt76FDgY9m67xs.mp4?tag=12', bitrate=432000)], duration=24.078, views=86)]",JaganannaMosam,373.0,"మీ కష్టాల్లో మీ బాధల్లో మేము ఉన్నామని చెప్పడానికి వచ్చాము - శ్రీ పవన్ కళ్యాణ్ గారు 
#Janasena #Pawankalyan #PMModiTourVisakha  #JanasenaParty #JSPForNewAgePolitics #JanaSenaForAP
#JanaSenaRythuBharosaYatra #JanaSenaniForVizag #JanaSenaForAP
#JaganannaMosam
#NaMo9Gifts4AP https://t.co/s9OV58bTWk"
713,chakravarthi__,2022-11-12 07:47:02+00:00,8.0,,6.0,0.0,1.5913367539229655e+18,https://twitter.com/chakravarthi__/status/1591336753922965504,,['JaganannaMosam'],,JaganannaMosam,4060.0,"రాష్ట్ర ప్రయోజనాలు.
1 ప్రత్యేక హోదా
2.పోలవరం కి నిధులు
3.ఉన్న ఒక్క స్టీల్ ప్లాంట్ పోకుండా చూస్కోడం
 అంతేగాని పప్పు బెల్లాలకి డబ్బులు వేయడం కాదని మనవి
చెప్పండ్రా అన్నీయ్య కి paytms ఆయనకి తెలుగు రాదని ఊకదంపుడు ప్రసంగం చేసేస్తున్నాడు.
#JaganannaMosam"
714,ashokkumarmare5,2022-11-12 07:46:56+00:00,0.0,,1.0,0.0,1.5913367271885046e+18,https://twitter.com/ashokkumarmare5/status/1591336727188504581,,['JaganannaMosam'],,JaganannaMosam,23.0,#JaganannaMosam
715,itsGuidoFawkes,2022-11-12 07:46:54+00:00,106.0,,95.0,0.0,1.5913367222476022e+18,https://twitter.com/itsGuidoFawkes/status/1591336722247602176,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591336391782252544/pu/img/_I2cpVsm04_DPHNz.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336391782252544/pu/vid/480x270/KOYqwxDVl8frvZFT.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336391782252544/pu/vid/640x360/RSELXAfnr_YDA8Vi.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336391782252544/pu/vid/1280x720/T7FxpFn4cZdTe7NA.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591336391782252544/pu/pl/tOYeZkw4231e5gn9.m3u8?tag=12&container=fmp4', bitrate=None)], duration=63.93, views=448)]",JaganannaMosam,1911.0,"2, #JaganannaMosam 

తొలి విడతలో 15,60,227 గృహాలు 2022 జూన్ నాటికి నిర్మించి ఇస్తామని చెప్పారు, చెప్పిన గడువు ముగిసి పోగా రాష్ట్రంలో ఎక్కడా కూడా ఒక్క ఇల్లు కూడా ఇచ్చిన దాఖలాలు లేవు

1, Video Place, కొల్లూరు, 2, నెల్లూరు సిటీ 3, పర్చూరు నియోజకవర్గం, యద్దనపూడి మండలం https://t.co/a83qt3kdcr"
716,Sreepspk3,2022-11-12 07:46:50+00:00,4.0,,3.0,0.0,1.591336704639918e+18,https://twitter.com/Sreepspk3/status/1591336704639918080,,['JaganannaMosam'],,JaganannaMosam,2201.0,#JaganannaMosam https://t.co/XIYnkLmadE
717,WeWright,2022-11-12 07:46:06+00:00,6.0,,4.0,0.0,1.591336519411077e+18,https://twitter.com/WeWright/status/1591336519411077120,,"['JanasenaParty', 'ycp', 'ysjagan', 'YSRVahanaMitra', 'pawankalyan', 'JanaSenani', 'janavaanijanasenabharosa', 'JaganannaMosam', 'PMModiTourVisakha', 'JanaSenaRythuBharosaYatra', 'NaMo9Gifts4AP']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591336414494720002/pu/img/7SKVAMe__izmfyWx.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591336414494720002/pu/pl/6QROjDVSaChO5KJZ.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336414494720002/pu/vid/320x320/p2Q2gXG80DSDrkPG.mp4?tag=12', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336414494720002/pu/vid/540x540/dg4iDlDfWeuXBui5.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336414494720002/pu/vid/720x720/rJAg6pyMDNE0e280.mp4?tag=12', bitrate=1280000)], duration=26.121, views=75)]",JaganannaMosam,373.0,"#JanasenaParty
Auto Drivers ku vaahana Mitra Ani 10K Ichi Istam Vachinatlu Challan Perutho Veeladi Rupayalu Laagestunnaru #ycp #ysjagan #YSRVahanaMitra  #pawankalyan #JanaSenani #janavaanijanasenabharosa #JaganannaMosam #PMModiTourVisakha #JanaSenaRythuBharosaYatra
#NaMo9Gifts4AP https://t.co/iLLm0V5R9e"
718,KalyanForever_,2022-11-12 07:46:00+00:00,20.0,,23.0,1.0,1.5913364944129884e+18,https://twitter.com/KalyanForever_/status/1591336494412988416,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWQGy6VUAIh49I?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQGy6VUAIh49I?format=jpg&name=large')]",JaganannaMosam,2577.0,"అప్పులు, లెక్కలు అంటే ఎదో నోటికి వచ్చింది వాగి cover చేసేవాళ్ళు...

ఇప్పుడు physical గా ఇల్లులు చూపించాలి అంటే సాధ్యం కాదు కదా paytm కుక్కలు..

ఎం హాలత్ రా మీది 😂🤣...అందుకే silent గా offline వెళ్లిపోయారు...

#JaganannaMosam https://t.co/FMM98rkRb2"
719,ylsairaj004,2022-11-12 07:45:45+00:00,3.0,,3.0,0.0,1.5913364321821123e+18,https://twitter.com/ylsairaj004/status/1591336432182112262,,"['JaganannaMosam', 'JanasenaParty', 'janasenasatagni']","[Photo(previewUrl='https://pbs.twimg.com/media/FhWQCcMUAAEOMiq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWQCcMUAAEOMiq?format=jpg&name=large')]",JaganannaMosam,0.0,"#JaganannaMosam
#JanasenaParty
#janasenasatagni
Vemagiri Villag
 jagananna colony
Rajahmundry rural
East godavari
Ap. https://t.co/6GhMYA0j23"
720,Anilkumar3030,2022-11-12 07:45:25+00:00,2.0,,1.0,0.0,1.591336347763368e+18,https://twitter.com/Anilkumar3030/status/1591336347763367936,,['JaganannaMosam'],,JaganannaMosam,222.0,"జగనన్న ఇల్లు పేదలందరికి కన్నీళ్లు😂😂
#JaganannaMosam https://t.co/6I1SeEBzug"
721,GeshmanMandadi,2022-11-12 07:45:22+00:00,0.0,,0.0,0.0,1.5913363369378734e+18,https://twitter.com/GeshmanMandadi/status/1591336336937873412,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWP9F-acAIujtR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWP9F-acAIujtR?format=jpg&name=large')]",JaganannaMosam,24.0,#JaganannaMosam https://t.co/OoHuLbDFyY
722,GantaSwarupa,2022-11-12 07:45:11+00:00,500.0,,311.0,1.0,1.5913362891312046e+18,https://twitter.com/GantaSwarupa/status/1591336289131204609,,"['JaganannaMosam', 'SaveAPFromYSRCP']","[Photo(previewUrl='https://pbs.twimg.com/media/FhWP1U4agAAfv8g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWP1U4agAAfv8g?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhWP1VHacAEig0y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWP1VHacAEig0y?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhWP1VJaMAAQfFd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWP1VJaMAAQfFd?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FhWP1UoaYAEBNSh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWP1UoaYAEBNSh?format=jpg&name=large')]",JaganannaMosam,15750.0,"జగనన్న ఇళ్ళు పేదల కన్నీళ్లు
రాజానగరం నియోజకవర్గం కలవచర్ల గ్రామంలో త్రాగునీరు, కరెంట్, డ్రైనేజీ సదుపాయలు లేని భూమి... ఇంకా ప్లాట్స్ గా విడకొట్టకుండా పట్టాలు ఇచ్చేసి ఇళ్ళు కట్టుకోమంటే లబ్దిదారులు ఎక్కడ కట్టుకుంటారు??? 

#JaganannaMosam 

#SaveAPFromYSRCP https://t.co/8yEgmS1pXh"
723,SatishS58817027,2022-11-12 07:45:00+00:00,3.0,,1.0,0.0,1.5913362434007e+18,https://twitter.com/SatishS58817027/status/1591336243400699904,,"['jaganannaMosam', 'PawanKalyan', 'JanaSenaParty']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591336200845283329/pu/img/-Qqhc_l4JqFW0_7P.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336200845283329/pu/vid/640x352/vN5ONvldUerr-tzz.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591336200845283329/pu/pl/Z8v5pAIDux2Dg7iy.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591336200845283329/pu/vid/490x270/U1yLP8yAzc3Pzw0V.mp4?tag=12', bitrate=256000)], duration=25.343, views=72)]",JaganannaMosam,14.0,"Use Hastag #jaganannaMosam 🙏
#PawanKalyan Garu 
#JanaSenaParty https://t.co/Z8iioWOFIa"
724,iamrajeshhhhh,2022-11-12 07:44:49+00:00,2.0,,2.0,0.0,1.591336197280133e+18,https://twitter.com/iamrajeshhhhh/status/1591336197280133121,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWP1GraEAEo1NH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWP1GraEAEo1NH?format=jpg&name=large')]",JaganannaMosam,16.0,"కొత్తపేట నియోజక వర్గం_ గోపాలపురం గ్రామం వద్ద జగనన్న ఇల్లు -పేదలందరికీ కన్నీళ్లు.. ఈ కార్యక్రమంలో కొత్తపేట నియోజకవర్గం గోపాలపురం గ్రామంలో జగనన్న కాలనీల ఇళ్లను సందర్శించిన కొత్తపేట జనసేన పార్టీ ఇన్చార్జి బండారు శ్రీనివాస్ గారు. 
 @BandaruTweets @JanaSenaParty #JaganannaMosam https://t.co/vzTTifSexF"
725,Anilkumar3030,2022-11-12 07:44:31+00:00,2.0,,1.0,0.0,1.591336121686184e+18,https://twitter.com/Anilkumar3030/status/1591336121686183936,,['JaganannaMosam'],,JaganannaMosam,222.0,"జగనన్న ఇల్లు పేదలందరికి కన్నీళ్లు 🤣🤣
#JaganannaMosam https://t.co/2aDRQVb6BP"
726,UdayforJSP,2022-11-12 07:44:22+00:00,0.0,,1.0,0.0,1.5913360819116032e+18,https://twitter.com/UdayforJSP/status/1591336081911603201,,['JaganannaMosam'],,JaganannaMosam,25.0,#JaganannaMosam https://t.co/DIL92ml2cD
727,GeshmanMandadi,2022-11-12 07:44:14+00:00,0.0,,1.0,0.0,1.5913360506682327e+18,https://twitter.com/GeshmanMandadi/status/1591336050668232704,,"['JanasenaParty', 'JaganannaMosam']","[Photo(previewUrl='https://pbs.twimg.com/media/FhWPsvaacAAQWeq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWPsvaacAAQWeq?format=jpg&name=large')]",JaganannaMosam,24.0,"తాళ్ళకోడు 74 ఎకరాల జగనన్న ఇళ్ళ స్థలాల లబ్ధిదారులు మౌలిక సదుపాయాల కొరకు ఉండి నియోజకవర్గం జనసేన పార్టీ ఆధ్వర్యంలో పాదయాత్ర చేయడం జరుగుతుంది.
Date:- 13-11-2022 ఆదివారం 9 గంటల నుండి.

#JanasenaParty #JaganannaMosam https://t.co/GgQ6yqRnES"
728,SannidhiBrother,2022-11-12 07:44:06+00:00,2.0,,3.0,0.0,1.5913360163378504e+18,https://twitter.com/SannidhiBrother/status/1591336016337850368,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWPrF6UoAAO2WS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWPrF6UoAAO2WS?format=jpg&name=large')]",JaganannaMosam,1578.0,"Here's the tag to expose the Housing Scheme in AP

#JaganannaMosam https://t.co/JJg5RPIYi1"
729,JSPJayaKalyani,2022-11-12 07:44:05+00:00,5.0,,2.0,0.0,1.591336013242458e+18,https://twitter.com/JSPJayaKalyani/status/1591336013242458112,,['JaganannaMosam'],,JaganannaMosam,3566.0,#JaganannaMosam https://t.co/By8UUi3FTP
730,SannidhiBrothe,2022-11-12 07:43:57+00:00,0.0,,0.0,0.0,1.591335979809669e+18,https://twitter.com/SannidhiBrothe/status/1591335979809669120,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWPo8oVEAAHf4s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWPo8oVEAAHf4s?format=jpg&name=large')]",JaganannaMosam,322.0,"Here's the tag to expose the Housing Scheme in AP

#JaganannaMosam https://t.co/41ocKPFe4y"
731,Anilkumar3030,2022-11-12 07:43:29+00:00,2.0,,1.0,0.0,1.5913358627382436e+18,https://twitter.com/Anilkumar3030/status/1591335862738243584,,['JaganannaMosam'],,JaganannaMosam,222.0,"జగనన్న ఇల్లు పేదలందరికి కన్నీళ్లు
#JaganannaMosam https://t.co/61yHdqGYnW"
732,JSPJayaKalyani,2022-11-12 07:43:24+00:00,7.0,,5.0,0.0,1.5913358402316206e+18,https://twitter.com/JSPJayaKalyani/status/1591335840231620608,,['JaganannaMosam'],,JaganannaMosam,3566.0,#JaganannaMosam https://t.co/Tu70aJPjUR
733,EswaraRaoKolli,2022-11-12 07:43:22+00:00,0.0,,1.0,0.0,1.5913358328705966e+18,https://twitter.com/EswaraRaoKolli/status/1591335832870596608,,['JaganannaMosam'],,JaganannaMosam,30.0,చట్టాలను గౌరవించని #JaganannaMosam జగనన్న ఇళ్లు పేదలందరికీ కన్నీళ్ళు.. https://t.co/sxjzjbeDIj
734,JspThotaNaresh,2022-11-12 07:43:10+00:00,1.0,,3.0,0.0,1.5913357809702707e+18,https://twitter.com/JspThotaNaresh/status/1591335780970270721,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWPc2iUoAAobYT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWPc2iUoAAobYT?format=jpg&name=large')]",JaganannaMosam,3195.0,"ఉడతా ఉడతా ఊచి ఇల్లెత్తు కెళ్లవా ఊచి
తుగ్లక్ గాడి ఇంట్లో దాచావ ఏంటి ?
#JaganannaMosam 
@JayaPrakashJSP @JuttugaNagaraj3 
@Govardhan_JSP @chvissu @KunukuRama @Keerthana_JSP @RayapatiAruna https://t.co/qgenRTHiZ0"
735,Prem02908262,2022-11-12 07:43:05+00:00,0.0,,1.0,0.0,1.5913357589166408e+18,https://twitter.com/Prem02908262/status/1591335758916640768,,['JaganannaMosam'],"[Photo(previewUrl='https://pbs.twimg.com/media/FhWPb3MUcAA0vPa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhWPb3MUcAA0vPa?format=jpg&name=large')]",JaganannaMosam,173.0,"పర్చూరు నియోజకవర్గం, యద్దనపూడి మండలం, కటారివారిపాలెం జగనన్న కాలనీ పరిస్థితి
74 మంది పేదలకు గృహాలు ఇచ్చామని చెప్పి, మోసం చేసిన వైనం.
#JaganannaMosam
@Narendra4JSP @TikleeBuchii @RusthumHere @Janasainik4 https://t.co/POYJnM9XOk"
736,Yelleshpspk7,2022-11-12 07:43:02+00:00,6.0,,6.0,0.0,1.5913357462372598e+18,https://twitter.com/Yelleshpspk7/status/1591335746237259776,,['JaganannaMosam'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1591332801546067969/pu/img/lQ82igu1mD8FhcNd.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591332801546067969/pu/vid/320x568/YtGjDT8gXgFP9uUm.mp4?tag=12', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1591332801546067969/pu/pl/223psTCN0aVYN0yB.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1591332801546067969/pu/vid/480x852/CHJKILfXl3BV3xeD.mp4?tag=12', bitrate=950000)], duration=25.796, views=31)]",JaganannaMosam,1061.0,"It's Been 3 Years But Still Not Even Started Anything !!

#JaganannaMosam | @PawanKalyan https://t.co/LlpgjhOICK"
737,UdayforJSP,2022-11-12 07:42:22+00:00,0.0,,1.0,0.0,1.5913355786286817e+18,https://twitter.com/UdayforJSP/status/1591335578628681728,,['JaganannaMosam'],,JaganannaMosam,25.0,#JaganannaMosam https://t.co/xWlhL2K1JO
738,UdayforJSP,2022-11-12 07:41:35+00:00,2.0,,4.0,0.0,1.5913353846462996e+18,https://twitter.com/UdayforJSP/status/1591335384646299648,,['JaganannaMosam'],,JaganannaMosam,25.0,#JaganannaMosam https://t.co/8rBqLVmVDV
739,JanaswaramNEWS,2022-11-12 07:41:16+00:00,21.0,,15.0,0.0,1.5913353014900367e+18,https://twitter.com/JanaswaramNEWS/status/1591335301490036737,,"['janaswaramNEWS', 'JaganannaMosam']",,JaganannaMosam,20731.0,"జగన్నన్న ఇల్లు అతి పెద్ద స్కాం : ఆమదాలవలస  @JanaSenaParty ఇంచార్జ్ @JSPRamMohan

#janaswaramNEWS
#JaganannaMosam https://t.co/IHp4dt9Vjr"
